Backup de Produtos ERP
Gerado em: 2026-03-12T12:43:47.316695
Total de produtos: 8611

codigo_interno | nome | preco
6816 | FERROFOOD 50ML | 42.00
6817 | HPHAR SUSP 60 ML | 99.00
6818 | IMDERME 1000 45 CAPS | 75.00
6819 | IMDERME 500 45 CAPS | 48.00
6820 | **AIG 30 COMP | 180.00
6821 | RANIVET COMPRIMIDOS 12 COP | 50.00
6822 | GLOBION PET BLISTER 500MG | 250.00
6823 | ANTITOXICO DUPRAT SOLUCAO ORAL 20 ML | 15.00
6824 | ATROPINA CALBOS 10 ML | 15.00
6825 | COLIRIO VETSIMOES 10ML | 29.00
6826 | CONFRONT DELTAMETRINA 19G | 20.00
6827 | DUPRANCIL 40 G AMOXICILINA TRIHIDRATADA | 48.00
6828 | DUPRANCIL100 G AMOXICILINA TRIHIDRATADA | 71.92
6829 | FOOD DOG TRANSITION 100G SUPLEMENTO VIT. | 33.36
6830 | FOOD PETMIX FIBRAS ALIMENTARES 100G SUPL | 28.83
6831 | MALVAPET 60 ML | 15.04
6832 | NF REABILITY  INOVET | 27.79
6833 | BEBEDOURO P/ BEIJA-FLOR POP 3 FLORES C/ | 10.00
6834 | MANDALA GATO AD KG | 10.00
6835 | ESCOVA MADEIRA OVAL 12UND | 30.00
6836 | ESCOVA OVAL PLASTICA 12UND | 31.80
6837 | SAN LIMP WC C/ ESTOJO 12 UND | 88.00
6838 | PA DE LIXO PRATICA CABO LONGO | 9.90
6839 | RODO PLASTICO LEVE 30CM | 9.90
6840 | VASSOURA SM-10 | 12.00
6841 | VASSOURA PLUMA SUPREMA | 13.50
6842 | VASSOURA CISSA PRIME | 14.90
6843 | VASSOURA  CANTO PLUMADA | 14.90
6844 | VASSOURA GRAN PLUMADA | 9.99
6845 | VASSOURA GRAN PRIME | 12.00
6846 | VASSOURA ONIX PRIME | 10.00
6847 | VASSOURA PLUMA POP | 14.90
6848 | RODO PLASTICO LEVE 40CM | 9.90
6849 | FELINE RENAL 0,400G | 46.99
6850 | BEB PELO LONGO VIDA TRANQUILA 2,3LT AMAR | 58.00
6851 | BEB PELO LONGO VIDA TRANQUILA 2,3LT AZ B | 58.00
6852 | BEB PELO LONGO VIDA TRANQUILA 2,3LT BR | 58.00
6853 | BEB PELO LONGO VIDA TRANQUILA 2,3LT LILA | 58.00
6854 | BEB PELO LONGO VIDA TRANQUILA 2,3LT PR | 58.00
6855 | BEB PELO LONGO VIDA TRANQUILA 2,3LT VERD | 58.00
6856 | ESCOVA DENTAL DUPLA MAIS DOG | 4.00
6857 | KIT CATA CACA NOVO | 5.99
6858 | REFIL CATA CACA AZUL C/3 | 5.99
6859 | REFIL CATA CACA ROSA C/3 | 5.99
6860 | XIXI AQUI MAIS DOG 30ML | 10.00
6861 | FN REC/CASE GATOS AD CARN 100G | 11.49
6862 | **FN REC CASE CAES AD CORD 270G | 15.00
6863 | ORIGENS PN CASCO 120G | 25.00
6864 | FN REC/CASE CAES AD RIS FG 270G | 16.00
6865 | FN REC/CASE CAES AD PIC CN 270G | 16.00
6866 | FN ORG BISC CAES AD BANANA 150G | 30.00
6867 | FN REC CASE CAES AD FRANG 270G | 15.00
6868 | FOCINHEIRA PLASTICA N1 KZ | 18.00
6869 | FOCINHEIRA PLASTICA N2 KZ | 22.00
6870 | FOCINHEIRA PLASTICA N3 KZ | 25.00
6871 | FOCINHEIRA PLASTICA N4 KZ | 29.00
6872 | FOCINHEIRA PLASTICA N5 KZ | 33.00
6873 | FOCINHEIRA PLASTICA N6 KZ | 38.00
6874 | COMED PESADO POL MINI 300 ML DOG HEAD | 20.00
6875 | COMED PESADO POL PEQ 700ML DOG HEAD | 30.00
6876 | COMED PESADO POL MED 1.4L DOG HEAD | 45.00
6877 | COMED PESADO POLI GRD 2L DOG HEAD | 55.00
6878 | COMED GATO AF VDE NEON 150ML | 5.00
6879 | COMED GATO AF AMA NEON 150ML | 5.00
6880 | COMED GATO AF ROX NEON 150ML | 5.00
6881 | COMED GATO AF LAR NEON 150ML | 5.00
6882 | COMED GATO VDE NEON 150ML 2D PET | 5.00
6883 | COMED GATO 150ML ROS 2D PET | 5.00
6884 | COMED GATO ROX NEON 150ML 2D PET | 5.00
6885 | COMED GATO AMA NEON 150ML 2D PET | 5.00
6886 | COMED GATO LAR NEON 150ML 2D PET | 5.00
6887 | ENTEROPET ORGAPET 20G | 57.00
6888 | GEL VERRUGAS PET ORGAPET 50G | 78.00
6889 | ORGACALM ORGAPET 30 ML | 72.00
6890 | ORGAINFECTO ORGAPET 30 ML | 80.00
6891 | ORGARIM ORGAPET 30 ML | 89.00
6892 | CORT TRAD AMERICAN GRAN 15,5CM | 38.00
6893 | COMEDOURO AF N1 VERMELHO 300ML 2D PET UN | 5.00
6894 | COMED N1 AZUL 300ML | 5.00
6895 | COMEDOURO AF N1 ROSA 300ML 2D PET UN QTD | 5.00
6896 | COMED GATO AF VERMELHO 150ML 2D PET | 3.49
6897 | COMED GATO AF AZUL 150ML 2D PET | 5.00
6898 | COMED GATO ROSA NEON 150ML 2D PET | 5.00
6899 | COMED N2 VERMELHO 600ML 2D PET | 10.00
6900 | COMED N2 ROSA 600ML 2D PET | 6.99
6901 | COMED N2 PRETO 600ML 2D PET | 10.00
6902 | COMED N2 AZUL 600ML 2D PET | 6.99
6903 | COMED DE GATO 150ML AZUL 2D PET | 5.00
6904 | COMED N1 PRETO 300ML 2D PET | 3.99
6905 | COMED GATO AF ROSA 150ML 2D PET | 5.00
6906 | **ROYAL CANIN FELINE URINARY 400G | 46.99
6907 | COLAR CIRURGI GATO N2 CIPOLA | 13.00
6908 | COLAR CIRURGI GATO N3 CIPOLA | 16.00
6909 | COLAR CIRURGI GATO N1 CIPOLA | 10.00
6910 | VIVEIRO CHALE GRAN TETO AZUL G23B | 300.00
6911 | ND ANCESTRAL CAN CORD AD MD 10,1KG | 385.00
6912 | ND ANCESTRAL CAN PUP MINI FGO 10,1KG | 420.00
6913 | ND PRIME CAN CORD AD MINI 10,1KG | 525.00
6914 | ND PRIME CAN CORD PUPPY MINI 10,1KG | 547.00
6915 | ND PUMPKIN CAN CORD AD MINI 10,1KG | 500.00
6916 | ND SPIRULINA CAN AD MINI CORD 2KG | 185.00
6917 | ND SPIRULINA CAN AD MINI SUINO 2KG | 192.00
6918 | ND TROPICAL CAN PUP MINI CORD 2,5KG | 127.00
6919 | ND TROPICAL CAN AD MINI CORD 2,5KG | 120.00
6920 | ND TROPICAL CAN AD MINI FGO 2,5KG | 102.00
6921 | ND TROPICAL CAN PUP MD/MX SUINO 12KG | 360.00
6922 | ND TROPICAL CAN ADT MD/MX SUIN 12KG | 335.00
6923 | VETLIFE CAN HYPOALLERGENIC MINI 10,1K | 550.00
6924 | NATTUPET CIFRE BOVINO | 13.00
6925 | FEMUR SUINO DEFUMADO | 10.00
6926 | NATTUPET CASCO BOVINO | 12.00
6927 | UMERO BOVINO DEFUMADO | 30.00
6928 | MECTAL PASTA GATOS 3,6 G | 33.00
6929 | MELOXIFLEX 0,5 MG 5 CP HOSPITALAR | 17.00
6930 | MELOXIFLEX 2,0 MG 5 CP HOSPITALAR | 22.00
6931 | NUTRISANA BIOLYTE 10 G | 8.50
6932 | HEP PLUS +SAM NUTRISANA 30COMP | 190.00
6933 | CREDELI GATOS 12MG 01 COMP | 70.00
6934 | CREDELI GATOS 48MG 01 COMP | 82.00
6935 | FRANGO MOIDO CONGELADO 1,5 KG | 10.00
6936 | SARTOP SARNICIDA SPRAY 100ML | 25.00
6937 | GOLDEN GATOS FILHOTE 1KG | 32.00
6938 | GOLDEN GATOS AD CAST CAR BIG 10,1+1KG | 185.00
6939 | MOCHILA PARA TRANSPORTES | 135.00
6940 | BASKEN PLUS 2,5KG (4 COMP) | 22.00
6941 | BASKEN SUSPENSAO 50ML | 57.00
6942 | CERUMISYN 200 ML | 44.00
6943 | PORTAO DE SEGURANCA 69CM C/EXT 10CM BR | 110.00
6944 | ADESTRAMENTO HIDRANTE VERMELHO | 25.00
6945 | ADESTRAMENTO HIDRANTE PRETO | 25.00
6946 | COMED PLASTICO P/GATOS | 3.99
6947 | COMED PLASTICO P/CAO PEQUENO 1100ML | 10.00
6948 | COMED SIMPLES N1 150ML VERMELHA | 7.00
6949 | COMED SIMPLES N1 150ML ROSA | 7.00
6950 | COMED SIMPLES N1 150ML AZUL | 7.00
6951 | COMED SIMPLES N2 300ML AZUL | 8.00
6952 | COMED SIMPLES N2 300ML ROSA | 8.00
6953 | COMED SIMPLES N2 300ML VERMELHA | 8.00
6954 | COMED SIMPLES N3 500ML AZUL | 10.00
6955 | COMED SIMPLES N3 500ML ROSA | 10.00
6956 | COMED SIMPLES N3 500ML VERMELHA | 10.00
6957 | COMED SIMPLES N4 1000ML AZUL | 13.00
6958 | COMED SIMPLES N4 1000ML ROSA | 13.00
6959 | COMED SIMPLES N4 1000ML VERMELHO | 13.00
6960 | COMED PLASTICO P/CAO FILHOTE 400ML | 7.00
6961 | COMED. ANTI-FORMIGA GATO 150 ML | 7.00
6962 | COMED. ANTI-FORMIGA FILHOTE GATO 300 ML | 8.00
6963 | COMED. ANTI FORMIGA PEQ. 1000ML | 12.00
6964 | COMED. FILHOTE GRD ANTI FORMIGA 450 ML | 10.00
6965 | COMED DUPLO GARRAFA FL 500 ML | 12.00
6966 | COMEDOURO E BEB. CONTAINER 1500ML AZUL | 35.00
6967 | COMEDOURO E BEB. CONTAINER 1500ML PRETO | 35.00
6968 | COMEDOURO E BEB. CONTAINER 1500ML ROSA | 35.00
6969 | COMEDOURO E BEB. CONTAINER 1500ML VERM. | 35.00
6970 | COMEDOURO ECONOMICOS GATO 150 ML AZUL | 5.00
6971 | COMEDOURO ECONOMICOS GATO 150 ML ROSA | 5.00
6972 | COMEDOURO ECONOMICOS GATO 150 ML VERM. | 5.00
6973 | COMEDOURO EDUCATIVO | 17.00
6974 | COMEDOURO ERGONOMICO 80 ML GATO | 5.00
6975 | COMEDOURO ERGONOMICO 150 ML GATO | 7.00
6976 | CAIXA TRANSDOG FILHOTE N.1 BLACK VERM. | 30.00
6977 | CAIXA TRANSDOG FILHOTE N.1 BLACK ROSA | 30.00
6978 | CAIXA TRANSDOG FILHOTE N.1 BLACK AZUL | 30.00
6979 | CAIXA TRANSDOG FILHOTE N.1 BLACK | 30.00
6980 | CANELINHA SUINA DEFUMADA | 10.00
6981 | MEIO FEMUR DEFUMADO | 15.00
6982 | CAIXA DE TRANSP. PRETA N.02 PORTA VERDE | 40.00
6983 | CAIXA DE TRANSP. PRETA N.02 PORTA ROSA | 40.00
6984 | CAIXA DE TRANSP. PRETA N.02 PORTA AZUL | 40.00
6985 | COLAR VELCRO 01 AO 05 | 55.00
6986 | COLAR PROT. ELIZABETANO P/GATOS | 12.00
6987 | CORRENTE PAULINIA N 7 | 10.00
6988 | CORRENTE PAULINIA N 5 | 16.00
6989 | CORRENTE PAULINIA N 3 | 20.00
6990 | CORRENTE PAULINIA N 1 | 24.00
6991 | CONJ.GUIA/PEIT.CIA DO PET MONSTER PR G2 | 45.00
6992 | CONJ.GUIA/PEIT.CIA DO PET MONSTER PR G3 | 47.00
6993 | CONJ.GUIA/PEIT.CIA DO PET MONSTER ROS G2 | 45.00
6994 | CONJ.GUIA/PEIT.CIA DO PET MONSTER ROS G3 | 47.00
6995 | CONJ.GUIA/PEIT.CIA DO PET MONSTER VER G2 | 45.00
6996 | CONJ.GUIA/PEIT.CIA DO PET MONSTER VER G3 | 47.00
6997 | FOCINHEIRA POLIPROPILENO - JOGO N1 A N5 | 45.00
6998 | SEVEN DOGS RMG CORD. KG | 15.00
6999 | LONGCARE CORDEIRO 50G | 15.00
7000 | LONGCARE FIT 50G | 15.00
7001 | LONGCARE MOBILITY 50G | 15.00
7002 | LONGCARE NUTRIMUN 50G | 15.00
7003 | LONGCARE SALM E TILAP 50G | 15.00
7004 | LONGCARE PROT HIDROL 50G | 15.00
7005 | LONGCARE ZEN 50G | 15.00
7006 | NEXGARD COMBO 2,5KG A 7,5KG 3 PIPETA | 260.59
7007 | CALCIOFARM MIX PRO PET 30 ML | 20.00
7008 | BLU 4 COMP | 20.00
7009 | ORGANOVIT 250 ML | 35.00
7010 | GLUTAMAX GP 80 ML  INOVET | 95.00
7011 | CONFRONT PLUS 2,68ML DISPLAY | 195.00
7012 | ESCALPE DESC 25G LOCK DESCARPACK | 1.00
7013 | PRO PET SENIOR 14 G | 40.00
7014 | SONDA MAMARIA SERVI 65 MM | 20.00
7015 | RACAO AVES CRESCIMENTO/ENG. CASEIRA (20K | 55.00
7016 | RACAO AVES POSTURA PELETIZADA (20KG)PELE | 48.09
7017 | RACAO AVES CRESC/FINAL PELETIZADA (20KG) | 50.64
7018 | RACAO AVES POSTURA CASEIRA (20KG) | 46.83
7019 | DUOTRILL 150 MG 10 COMPRIMIDOS | 44.67
7020 | GLUTAMAX GP 250 ML INOVET | 125.00
7021 | KP CLORETO DE SODIO 09 250ML | 15.00
7022 | KP RINGER LACT 500 ML | 19.00
7023 | LIDOFARM 20 ML | 10.00
7024 | CISTIN DOG - 210 G SUPLEMENTO VIT. MIN. | 114.99
7025 | PEITORAL DA CASA N1 | 25.00
7026 | PEITORAL DA CASA N2 | 30.00
7027 | PEITORAL DA CASA N2,5 | 35.00
7028 | COMEDOURO ERGONOMICO GATO FL 80ML VERM | 10.00
7029 | COMED DUPLO GARRAFA FL 500 ML ROSA | 12.00
7030 | COMED DUPLO GARRAFA FL 500 ML PRETO | 12.00
7031 | COMED DUPLO GARRAFA FL 500 ML VERM | 12.00
7032 | PAINCO VERDE 1KG | 12.00
7033 | STIMO TON PRO 125ML | 42.00
7034 | MONELLO SELECT CONT DE CAL GATOS 1,5K | 45.00
7035 | DIPIRONA IBASA 50 ML INJ. | 22.00
7036 | LIVELONG JACARE 300G | 28.00
7037 | LIVELONG PATO 300G | 28.00
7038 | SNACK NUTRISCO 56G ATUM | 22.00
7039 | SNACK NUTRISCO 56G ATUM E BACALH | 22.00
7040 | SNACK NUTRISCO 56G ATUM E CAMARA | 22.00
7041 | SNACK NUTRISCO 56G ATUM E CARANG | 22.00
7042 | SNACK NUTRISCO 56G ATUM E SALMAO | 22.00
7043 | SNACK NUTRISCO 56G FRANGO CAES | 22.00
7044 | SNACK NUTRISCO 56G FRANGO E CARANG | 22.00
7045 | SNACK NUTRISCO 56G SALMAO CAES | 22.00
7046 | COMEDOURO DUPLO PEQ VERM | 18.00
7047 | COMEDOURO DUPLO PEQ ROXO | 18.00
7048 | COMEDOURO DUPLO PEQ ROSA | 18.00
7049 | COMEDOURO DUPLO PEQ AZUL | 18.00
7050 | ND QUINOA CAN AD MINI PATO 2,5KG | 200.00
7051 | ND QUINOA CAN AD WEIGHT CORDEIRO 10,1KG | 590.00
7052 | ND QUINOA FEL AD URINARY PATO 1,5K | 185.00
7053 | ND TROPICAL SELECT AD MD/MX FGO 10KG | 275.00
7054 | PRESOLONA 10COMP 10MG | 36.00
7055 | MULTITEC 800MG | 17.00
7056 | OPTIVET CLEAN 100 ML | 53.00
7057 | VETNIDAZOL 75MG 10 COMP | 75.00
7058 | STICK FIT LIGHT SPIN PET 50G AM,FRA,MOR | 14.00
7059 | CAT FREE HIG. GR. FINOS 4KG | 67.00
7060 | FRISKIES PETISCOS FGO P MIX 40G | 5.99
7061 | FRISKIES PETISCOS SAL P MIX 80G | 10.99
7062 | FRISKIES PETISCOS SAL P MIX 40G | 5.99
7063 | FRISKIES PETISCOS CAR P MIX 40G | 5.99
7064 | ORGANOVIT 100 ML | 16.00
7065 | AGULHA VET SERVI  10 X 10 | 20.00
7066 | VACINA POLY 10 X1 DOSE | 12.00
7067 | CLOREXIDINA CETRIMIDA1 L | 45.00
7068 | SERINGA DESC 5 ML LS | 0.43
7069 | TAPETE HIGIEN 60X60 C07 UN | 20.00
7070 | THUYA AVICSIMOES 50ML | 18.00
7071 | DUPRANTEL GATOS C 60 COMPRIMIDOS | 210.00
7072 | DUPRANTEL PLUS C200 COMPRIMIDOS | 760.00
7073 | NUTRICALM 30 COMP | 53.15
7074 | VITA ENERGY 120 ML CX 30 | 70.00
7075 | VITA ENERGY 60 COMP | 68.00
7076 | GEL E ATIVADOR 3,5 ML PLASTICO-BIOCON | 0.97
7077 | SERINGA DESC 10 ML LS | 0.65
7078 | AGULHA 25X7 HIPODPRETA ACUVET | 22.00
7079 | SERINGA POLICARBONATO 20ML CREGUL | 45.00
7080 | ALLIUM 1KG | 22.00
7081 | AGULHA 30X080MM 21GX1 14 100UN | 22.00
7082 | AREIA DA CASA 4KG | 10.00
7083 | EMB SACO SEVEN DOGS ADULTO FRANGO E BATA | 2.00
7084 | CARTAZ PRECIFICADOR - SEVEN DOGS E LANCA | 0.50
7085 | CUPINICIDA LIQUIDO 100ML | 5.96
7086 | RACAO AVES FINAL (20KG) | 59.99
7087 | RACAO AVES CRESCIMENTO (20KG) | 62.00
7088 | RACAO AVES POSTURA (20KG) | 82.00
7089 | CAMPAINHA PARA CAES | 14.00
7090 | POOP BAG | 9.99
7091 | KIT BOLSA PARA TRANSPORTE | 220.00
7092 | PEITORAL COM LACINHO PRETO | 25.00
7093 | COLETE PEITORAL P/M/G PRETO | 19.99
7094 | COLEIRA COM BANDANA | 5.00
7095 | GUIA RETRATIL PATA 3 M | 29.99
7096 | CAT LITTER SHOVEL PA HIGIENICA | 39.00
7097 | ROLO ADESIVO PELO 60 FOLHAS | 12.00
7098 | ALICATE AZUL PEQUENO | 14.00
7099 | BEBEDOURO DUPLO SAPINHO | 20.00
7100 | TIGELA CAT | 12.00
7101 | COMEDOURO INOX COLORIDA N1 | 13.00
7102 | COMEDOURO TIGELA INOX | 12.00
7103 | BRINQUEDO PEIXE COM CATNIP | 8.00
7104 | BRINQUEDO JOAO BOBO COM CATNIP | 20.00
7105 | BOLINHA SISAL COM PENA | 5.00
7106 | BRINQUEDO GLOBO C/ RATINHO | 5.00
7107 | BRINQUEDO PELUCIA MACACO | 29.99
7108 | BRINQUEDO PELUCIA TRIO HAPPY | 17.00
7109 | BRINQUEDO BOLA PETISCO P | 9.00
7110 | BRINQUEDO PELUCIA FLAMINGO | 27.00
7111 | BRINQUEDO PELUCIA TRIO CAMP CORDA | 22.00
7112 | CORDA BOLA TENIS | 15.00
7113 | CORDA NO BOLA | 12.00
7114 | INFINIT CORDA BOLA | 12.00
7115 | MORDEDOR CORDA BOLA Y | 15.00
7116 | BRINQUEDO BOLA OVAL | 15.00
7117 | BRINQUEDO BOLA PISCA ESTRELA | 9.00
7118 | BRINQUEDO BOLA PISCA FUTEBOL | 9.00
7119 | BRINQUEDO MORDEDOR BOLA | 5.00
7120 | BRINQUEDO MORDEDOR HALTERES MEDIOS | 8.00
7121 | MORDEDOR FRANGO PEQUENO | 4.00
7122 | COLEIRA SILICONE GUIZO | 8.00
7123 | PEITORAL COM LACINHO VERM | 25.00
7124 | ALICATE ROSA PEQUENO | 14.00
7125 | ALINUTRI NATURE F PRO CAES AD RP E M 15K | 310.00
7126 | SEVEN DOGS AD RPM CAR/FRA KG | 14.00
7127 | NATU VIT 500 ML | 40.00
7128 | THUYA AVICOLA NATURRICH 20ML | 10.00
7129 | AVERIN SOLUVEL 20ML | 12.00
7130 | RATOL GRAN GD DISP DOMESTICO 20G | 2.50
7131 | COLETE PEITORAL P/M/G VERM | 19.99
7132 | COLETE PEITORAL P/M/G LARANJA | 19.99
7133 | COLETE PEITORAL P/M/G AZUL | 19.99
7134 | COLETE PEITORAL P/M/G ROSA | 19.99
7135 | COLETE PEITORAL P/M/G ROSA CLARO | 19.99
7136 | OMEGA 3 VET 1000 MG 60 CAPSULAS | 125.25
7137 | ND ANCESTRAL FEL FGO AD CAST 7,5KG | 363.00
7138 | ND ANCESTRAL SEL CAN AD MEDIUM 15KG | 415.00
7139 | EXPOSITOR N26 COM 84 GANCHOS GIR. FELTRI | 0.01
7140 | SEMENTE ABOBORA MARANHAO | 1.99
7141 | SEMENTE ALECRIM ORVALHO DO MAR | 1.99
7142 | SEMENTE ALFACE AMERICANA | 1.99
7143 | SEMENTE ALFAZEMA ALFAZ.OU LAVANDA | 1.99
7144 | SEMENTE ALHO PORRO PORO DE CAREN | 1.99
7145 | SEMENTE AMOR PERF SORT GI SUI | 1.99
7146 | SEMENTE ANIS ANIS OU ERVA DOCE | 1.99
7147 | SEMENTE BETERRABA KATRINA | 1.99
7148 | SEMENTE BROCOLIS RAMOSO SANTANA | 2.50
7149 | SEMENTE CAMOMILA CAMOM OU MACANIL | 1.99
7150 | SEMENTE CEBOLA BAIA HERVAL | 1.99
7151 | SEMENTE CEBOLA IPA 10 ROXA | 1.99
7152 | SEMENTE CEBOLINHA EVER NEBUKA | 1.99
7153 | SEMENTE CENOURA BRASILIA IRECE | 1.99
7154 | SEMENTE COENTRO VERDAO SF 177 | 1.99
7155 | SEMENTE COUVE CHINESA MICHIHILII | 1.99
7156 | SEMENTE DALIA COLTNESS SORTIDA | 1.99
7157 | SEMENTE GIRASSOL DOB ANAO SUNG A | 1.99
7158 | SEMENTE GIRASSOL SUNBRIGHT | 1.99
7159 | SEMENTE MAMAO FORMOSA | 1.99
7160 | SEMENTE MANJERICAO ALFAVACA VERDE | 1.99
7161 | SEMENTE MARACUJA AMARELO/AZEDO | 1.99
7162 | SEMENTE MARGARIDA GIGANTE BRANCA | 1.99
7163 | SEMENTE MELANCIA CONGO | 1.99
7164 | SEMENTE MELANCIA CRIMSON SWEET | 1.99
7165 | SEMENTE MORANGO VERMELHO RUGE | 1.99
7166 | SEMENTE PIMENTA BICO | 1.99
7167 | SEMENTE PIMENTA CASCAVEL | 1.99
7168 | SEMENTE PIMENTA CHAPEU DE BISPO | 1.99
7169 | SEMENTE PIMENTA VULCAO | 1.99
7170 | SEMENTE PIMENTAO CASCA DURA IKEDA | 1.99
7171 | SEMENTE PIMENTAO RUBI GIGANTE | 1.99
7172 | SEMENTE REPOLHO 60 DIAS | 1.99
7173 | SEMENTE RUCULA CULTIVADA | 1.99
7174 | SEMENTE SALSA LISA | 1.99
7175 | SEMENTE TOMATE BARTO | 1.99
7176 | SEMENTE TOMATE CAROLINA | 1.99
7177 | NEOPET LEVE3PAGUE2 0,32 ML GATOS | 45.00
7178 | BACIA P ARGILA VASAP | 35.00
7179 | BACIA P BRANCO MARMORE VASAP | 35.00
7180 | BACIA P TERRACOTA VASAP | 35.00
7181 | BACIA PP ARGILA VASAP | 25.00
7182 | BACIA PP BRANCO MARMORE VASAP | 25.00
7183 | BACIA PP TERRACOTA VASAP | 25.00
7184 | FL VASO C03 K 3,1 LT A10CMXB23,5CMXF12 | 12.00
7185 | FL VASO C03 K 3,1 LT A10CMXB23,5CMXF13 | 12.00
7186 | VASO CONE BAIXO 22 ARGILA - VASAP | 49.90
7187 | VASO CONE BAIXO 22 BRANCO MARMORE - VASA | 49.90
7188 | VASO CONE BAIXO 22 TERRACOTA - VASAP | 49.90
7189 | VASO CONE BAIXO 28 ARGILA - VASAP | 69.90
7190 | VASO CONE BAIXO 28 BRANCO MARMORE - VASA | 69.90
7191 | VASO CONE BAIXO 28 TERRACOTA - VASAP | 69.90
7192 | VASO KARAJA 16 AZUL MACAUBA - VASAP | 38.00
7193 | VASO KARAJA 16 BRANCO MARMORE - VASAP | 38.00
7194 | VASO KARAJA 16 TERRACOTA - VASAP | 38.00
7195 | VASO PARA PLANTA QUADRADO 6L | 12.00
7196 | VASO RECONCAVO 30 MINI AZUL MACAUBA  - V | 42.00
7197 | VASO RECONCAVO 30 MINI BRANCO MARMORE - | 42.00
7198 | VASO RECONCAVO 30 MINI TERRACOTA - VASAP | 42.00
7199 | VASO RECONCAVO 46 MINI PRETO ABSOLUTO - | 42.00
7200 | VASO RECONCAVO 46 MINI PRETO MARMORE - V | 42.00
7201 | VASO RECONCAVO 46 MINI VERDE - VASAP | 42.00
7202 | VASO RECONCAVO 46 MINI VERMELHO - VASAP | 42.00
7203 | VASO VIETNAMITA 31 AZUL MACAUBA - VASAP | 48.00
7204 | VASO VIETNAMITA 31 BRANCO MARMORE - VASA | 48.00
7205 | VASO VIETNAMITA 31 CINZA CLARO - VASAP | 48.00
7206 | VASO VIETNAMITA 31 TERRACOTA - VASAP | 48.00
7207 | VASO VIETNAMITA 50 AZUL MACAUBA - VASAP | 125.00
7208 | VASO VIETNAMITA 50 BRANCO MARMORE - VASA | 125.00
7209 | VASO VIETNAMITA 50 CINZA CLARO - VASAP | 125.00
7210 | VASO VIETNAMITA 50 TERRACOTA - VASAP | 125.00
7211 | CORTAVANCE 76ML | 235.00
7212 | FIPROLEX 0,67 ML ATE 10 KG | 22.00
7213 | FIPROLEX 2,68 ML DE 21 A 40 KG | 28.00
7214 | VECTRA 3D 1,5 A 4 KG 1 PIPETA | 69.99
7215 | VECTRA 3D 25 A 40 KG 1 PIPETA | 110.00
7216 | NEOPET 0,32 ML GATOS UND | 15.00
7217 | ONKOSPET ORGAPET 30 ML | 85.00
7218 | CONFRONT PLUS 0,67 ML DISPLAY C/ 12 PIPE | 15.00
7219 | VAC V11 ELEVENCELL 1ML | 19.99
7220 | PLACENCAL 200ML | 12.10
7221 | VIT ADE ORAL 1 KG | 13.75
7222 | OXNAN DERMA - 80 ML | 80.94
7223 | SHAMPOO OXNAN HYDRATING 280ML LOTE: 0323 | 69.88
7224 | RENAFIL 1000 30 CAPS CX 20 | 90.00
7225 | PENCIL PRONTO 50ML | 24.45
7226 | BEUTIPLUS  180ML | 20.00
7227 | SH SANOL DOG NOVAPIEL 250ML | 29.00
7228 | CALCIO BLOCO BANANA - UNIVERSAL | 20.00
7229 | CALCIO BLOCO NATURAL - UNIVERSAL | 20.00
7230 | CALCIO BLOCO PIMENTA - UNIVERSAL | 20.00
7231 | FL * SIBINHA 5G CARTELA - T2 | 25.00
7232 | OPTIMUM DRY CAT AD CAST CARNE 10KG | 167.00
7233 | SPRAY PARA HALITO TUTTI FRUTTI UP CLEAN | 10.00
7234 | SPRAY PARA HALITO MENTA UP CLEAN | 10.00
7235 | LIMPA ORELHAS UP CLEAN 120ML | 12.00
7236 | KIT CHICLETE DE MORANGO BABAPET | 29.90
7237 | CASADINHO UP CLEAN | 22.00
7238 | BOLA CRAVINHO MINI BUDZ REFIL | 5.00
7239 | BOLA CRAVINHO MINI BUDZ POTE | 5.00
7240 | BOLA PATA OSSO VINIL MEDIA BUDZ | 7.00
7241 | BOLA PATA OSSO VINIL PEQUENA | 7.00
7242 | ND BROWN CANINE ADULT MINI 2KG | 185.00
7243 | ND TROPICAL SELEC CAN AD MINI FGO 12KG | 285.00
7244 | ND TROPICAL SELECT FEL CAST CORD 7KG | 320.00
7245 | VETLIFE CAN ULTRAHYPO MINI 10,1KG | 600.00
7246 | SEVEN DOGS ACTIVE AD 14KG | 145.00
7247 | OPTIMUM DRY DOG ADULTO RPM FGO&ARZ KG | 14.00
7248 | SEVEN DOGS FL PEQ MINI KG | 15.00
7249 | GREEN PAWS CAES RMG BLU/FR SUP.AR KG | 18.00
7250 | TOALHA UMEDECIDA NANE | 14.00
7251 | OSSO NO 1X2 PACOTE 80 UNIDADES | 120.00
7252 | SELLECTA EXTRUSADO NATURAL CALOP 360G | 20.50
7253 | SELLECTA EXTRUSADO PAPAG/ARARA 350G | 20.00
7254 | SELLECTA EXTRUSADO PERIQ/AGAP/CALOP 180G | 15.00
7255 | ARTROPLUS DOG 360 ML | 165.00
7256 | ARTROPLUS DOG 90 ML | 75.00
7257 | SHAMPOO OXNAN DRY SHOWER CAT - 180ML | 80.00
7258 | SHAMPOO DERMOPRAT 500ML | 35.00
7259 | CRONIDOR 80MG 1 COMPRIMIDO | 15.00
7260 | DUCATS SNACKS HAIRBALL SALMAO 45G | 7.00
7261 | COLEIRA SEDA 2,5 | 35.00
